parking_id_1,parking_id_2,cluster_id,overlap_ratio,distance_m
113,419,8,0.12379264703213885,1063.7837114267202
113,422,8,0.20930544555335284,865.3236263605544
113,425,8,0.2290566359132496,825.99392264712
113,431,8,0.7090986313528588,214.35897200743494
113,433,8,0.025639422972083846,1404.2242948541534
113,434,8,0.18594100514523498,914.5686310024627
113,435,8,0.6195348775766761,296.68193172884804
113,446,8,0.30278690957619553,694.4853392360632
113,448,8,0.14542489190090274,1008.3528765330109
113,449,8,0.17963556931448985,928.4143133624501
113,451,8,0.2841694511644714,725.6650118276011
113,453,8,0.2111493794110345,861.54829979013
113,456,8,0.6505194270930115,267.12395711634895
113,457,8,0.019705756719514488,1435.2042627046683
116,125,8,0.0,2023.9993940194533
116,137,8,0.0,1724.5860971878715
116,157,8,0.36281624214313135,601.5852264961286
116,160,8,0.03812772538416762,1346.3998732199375
116,179,8,0.0032344402694380703,1549.5262603399071
116,191,8,0.0,2358.3836659973285
116,205,8,0.0,1673.1051460737117
116,211,8,0.0,1719.9894633943497
116,222,8,0.0,2310.752936091818
116,224,8,0.0,2235.417869614235
116,242,8,0.22473253323260714,834.4275586224197
116,249,8,0.33803982404031163,638.600779389854
116,252,8,0.016151437639598084,1455.351479030153
116,253,8,0.0940548422701886,1147.9279668336364
116,255,8,0.0,2519.7548182258824
116,267,8,0.0,1779.8303892104843
116,268,8,0.0,1667.780540458786
116,270,8,0.8082456849555965,133.30635896242782
116,283,8,0.007467525996107592,1512.8043863017194
116,284,8,0.0,2352.4041724951094
116,287,8,0.0,2003.832507898908
116,290,8,0.0,1814.7832096954546
116,291,8,0.0,1834.3510490729902
116,292,8,0.10999834194230733,1101.5057897926347
116,294,8,0.0,1698.3214283875054
116,295,8,0.08023622586011145,1190.9907764624948
116,298,8,0.1316089349816783,1043.238574299155
116,305,8,0.030464703490510458,1380.8828570549806
116,307,8,0.02571200814239805,1403.8592218044957
116,308,8,0.0,1880.2650562292379
116,310,8,0.0,1954.4172884265893
116,313,8,0.04021276566760363,1337.4951027537309
116,317,8,0.5085732137913999,413.68054330376697
116,320,8,0.014873722769195793,1462.9797483050015
116,321,8,0.0,1911.949509116007
116,322,8,0.0,2295.3093484971732
116,327,8,0.0,2269.54849731886
116,328,8,0.08241866749492116,1183.9838948797283
116,331,8,0.3270563663059368,655.5812425417832
116,337,8,0.0,1738.7805308716067
116,338,8,0.02206420676194296,1422.5618499769123
116,339,8,0.551389737841897,366.31089359175024
116,341,8,0.455446242338696,476.9607613924907
116,345,8,0.0,1827.2672387153248
116,347,8,0.0,2221.1531909118835
116,352,8,0.1392691723825713,1023.7003970860802
116,358,8,0.0,1628.0756570611256
116,363,8,0.0,1976.1707473281315
116,364,8,0.0,1710.2868051265468
116,367,8,0.0,2053.548643503989
116,368,8,0.530617059048275,388.9248370009643
116,369,8,0.627600931764803,288.86937579851184
116,371,8,0.0,2040.7072448003446
116,372,8,0.15830742743260653,977.2406917872444
116,373,8,0.0,2134.5805302367376
116,377,8,0.0,2552.2496004229715
116,381,8,0.0,2002.3989518342303
116,382,8,0.0,1852.731779502261
116,383,8,0.1093679503132655,1103.2805262570726
116,385,8,0.0,2174.152279310927
116,389,8,0.008122516610645288,1507.9045473487352
116,392,8,0.00521844312484852,1531.0663827655387
116,403,8,0.0,1687.600184548743
116,404,8,0.011997460646949922,1481.021400100441
116,405,8,0.33039751978228665,650.3741324514301
116,406,8,0.0,2017.6975254285396
116,415,8,0.030584806016571126,1380.3117468724458
116,417,8,0.0,1638.220486905588
116,419,8,0.0,1605.1865314919792
116,422,8,0.0,1874.5696979138222
116,425,8,0.13965868963223843,1022.7091599488473
116,431,8,0.0,1816.41383873721
116,433,8,0.3044998517517953,691.6693503647836
116,434,8,0.04768823958306234,1306.8285926039568
116,435,8,0.0,1897.9744105262198
116,446,8,0.0,1726.5140057236458
116,448,8,0.01471251373480424,1463.9675234620072
116,449,8,0.0,1801.2378439199565
116,451,8,0.09258950852230158,1152.3610249565131
116,453,8,0.08021992979939818,1191.0344347703833
116,456,8,0.0,1901.9000104286426
116,457,8,0.22800502456058677,828.03073265887
125,137,8,0.26675944717074096,756.0031647400072
125,157,8,0.011467785371554896,1484.5151659633866
125,160,8,0.11110731062192702,1098.4211512599516
125,179,8,0.03737580903865401,1349.6463829016025
125,191,8,0.06821370801384692,1231.0663541282397
125,205,8,0.3325171693008537,647.1112927013344
125,211,8,0.37411990013478874,585.2520806224386
125,222,8,0.35730487886273016,609.6666177297359
125,224,8,0.11722973733619738,1081.479154484991
125,242,8,0.022344172641464047,1421.0871457011315
125,249,8,0.028594524097277998,1389.7394106265447
125,252,8,0.33941822768533203,636.4906734778243
125,253,8,0.02061917654371013,1430.2393628697569
125,255,8,0.08194949508702695,1185.4819775677536
125,267,8,0.4388489889149518,497.85523968248657
125,268,8,0.055895848148396474,1275.2513529014368
125,270,8,0.0,1989.5948851200176
125,283,8,0.309850276324041,682.9628065058179
125,284,8,0.28200675399068265,729.3907669727305
125,287,8,0.39970020218658164,549.5258966245308
125,290,8,0.6754738786089802,244.15424366994708
125,291,8,0.06139080680777252,1255.0832902757656
125,292,8,0.18065473053349446,926.1537705929784
125,294,8,0.06237961375554592,1251.560811250692
125,295,8,0.22093207926721317,841.9381468872353
125,298,8,0.05311967883479055,1285.713520076612
125,305,8,0.33508168888995293,643.1329385673866
125,307,8,0.021204548205946736,1427.0852363888728
125,308,8,0.6153323842299588,300.79970847307027
125,310,8,0.6528366255908076,264.93943263574636
125,313,8,0.15901852677330056,975.5717912822727
125,317,8,0.0,1637.2866460105015
125,320,8,0.2994328045635416,700.0139896006079
125,321,8,0.3358814051353546,641.922366730517
125,322,8,0.6250424733750071,291.3452002295966
125,327,8,0.3965622472209269,553.8240463686668
125,328,8,0.20957820818693518,864.7733707489857
125,331,8,0.030314602930970106,1381.5676694105266
125,337,8,0.5480891154970257,369.86021741721896
125,338,8,0.18886654732098487,908.236247350092
125,339,8,0.0,2157.7480854938344
125,341,8,0.0,1646.542722629673
125,345,8,0.7044073075223986,218.45217885901764
125,347,8,0.4974653360679541,426.4972052928642
125,352,8,0.0,1716.715568881001
125,358,8,0.3707428229821603,590.104804100087
125,363,8,0.5583320105224484,358.9245255965069
125,364,8,0.25971827733192,768.6138869616198
125,367,8,0.6776557387506748,242.18088927635787
125,368,8,0.0,1881.9196114548893
125,369,8,0.0,1893.7091950870722
125,371,8,0.03839632693890095,1345.2648952324905
125,372,8,0.0,1695.147082428758
125,373,8,0.3890291650030936,564.2423766704378
125,377,8,0.21956546322173703,844.6504416873526
125,381,8,0.4947000688204725,429.71299171370214
125,382,8,0.48675603952861046,439.03298668333804
125,383,8,0.17049466012376818,948.9558007382616
125,385,8,0.06753258026891962,1233.4277953850662
125,389,8,0.4069845411095647,539.6522261322442
125,392,8,0.05629779407364333,1273.7354751101432
125,403,8,0.2813501785746802,730.50644067237
125,404,8,0.09629040751589243,1141.1985007997332
125,405,8,0.0,1728.8431836185316
125,406,8,0.7164025224851062,208.0439415826672
125,415,8,0.21173927300362227,860.3517704925798
125,417,8,0.47858451464438717,448.7511317153775
125,419,8,0.33273835138269353,646.7604708582834
125,422,8,0.62578168074499,290.63595907181724
125,425,8,0.07284939770910812,1215.3077245339714
125,431,8,0.1926252790521183,900.1499981551564
125,433,8,0.0,1816.028867682154
125,434,8,0.26623647900763703,756.9318681377847
125,435,8,0.5298569792526876,389.7645532839191
125,446,8,0.03238261254125666,1371.9787895360826
125,448,8,0.3019280760431354,695.8844140070414
125,449,8,0.5206624357281247,400.00670727726526
125,451,8,0.08296945761508318,1182.2279241290382
125,453,8,0.22333980260134056,837.1796221123611
125,456,8,0.5022835766538818,420.9145982033627
125,457,8,0.0,1895.919817769938
137,157,8,0.03634347192127688,1354.177957624825
137,160,8,0.48031687140399965,446.67974137840105
137,179,8,0.360838346267166,604.4718887111393
137,191,8,0.0,1904.430592617445
137,205,8,0.10401234062995954,1118.561481150762
137,211,8,0.748941460593458,180.62429260231374
137,222,8,0.035686837012333154,1357.0797491719643
137,224,8,0.0,1744.9340821317314
137,242,8,0.019046221302584026,1438.8579524315746
137,249,8,0.10212799237922805,1124.0197319782412
137,252,8,0.4998004350538192,423.77097083735316
137,253,8,0.2480600817779565,789.9389536478808
137,255,8,0.0,1903.0108949959874
137,267,8,0.659108407547983,259.137576144838
137,268,8,0.0,1705.6923331079738
137,270,8,0.0,1740.415942618395
137,283,8,0.6360552299122307,280.7603177959836
137,284,8,0.013507226888522439,1471.3818442131483
137,287,8,0.5806221753503087,335.6211554001752
137,290,8,0.39916402788274713,550.263761555246
137,291,8,0.0,1754.411748217077
137,292,8,0.26382982307686875,761.2271316005418
137,294,8,0.4406372524638065,495.5926245804978
137,295,8,0.22414350254309054,835.5799144310954
137,298,8,0.024983657341085725,1407.5121233393984
137,305,8,0.3166169601597156,672.0858703739171
137,307,8,0.29456056752235193,708.102455826895
137,308,8,0.18324272583271456,920.4705079271449
137,310,8,0.17396759325294195,941.0993582330107
137,313,8,0.06502303690757606,1242.1874432080294
137,317,8,0.020168002230663975,1432.7253325412398
137,320,8,0.14869254223161277,1000.3435314798811
137,321,8,0.0618954841626482,1253.3053474220521
137,322,8,0.21214191091007747,859.545731365919
137,327,8,0.3552948234363651,612.6365882036912
137,328,8,0.3368264569215375,640.4636395874103
137,331,8,0.07451882646289448,1209.694803346319
137,337,8,0.21397514005609958,855.8399492984411
137,338,8,0.06991120769469869,1225.2372086415678
137,339,8,0.0,1971.6806593920346
137,341,8,0.009099343114838171,1500.7719670512586
137,345,8,0.37613829490335826,582.3764035680213
137,347,8,0.34629573881710046,626.0661505541924
137,352,8,0.0,1836.2967396309923
137,358,8,0.14093389878701124,1019.5162360568636
137,363,8,0.13409397932145084,1036.8449464399746
137,364,8,0.059164887993118816,1263.18211797776
137,367,8,0.1599660537281742,973.313094435703
137,368,8,0.0,1732.9088265387109
137,369,8,0.0,1702.908460023769
137,371,8,0.0,1904.2589880135329
137,372,8,0.0,1796.8673574258708
137,373,8,0.47069313219368275,458.2577541545362
137,377,8,0.0,1599.814321406464
137,381,8,0.10662359889752426,1111.0887896620354
137,382,8,0.13475108439830027,1035.1563071221115
137,383,8,0.30486340503133164,691.0784738329793
137,385,8,0.0,1853.901932534928
137,389,8,0.2575096559312417,772.614020381395
137,392,8,0.41231670881029114,532.4973980853481
137,403,8,0.07360407749153057,1212.750232265907
137,404,8,0.009396888527834232,1498.648718137
137,405,8,0.0,1687.995305849512
137,406,8,0.17969962613803264,928.286317653877
137,415,8,0.09802920686656705,1136.0365228889914
137,417,8,0.2240939784283894,835.6947144694261
137,419,8,0.7211471440944123,203.98421993409326
137,422,8,0.4648047998234435,465.4294624895166
137,425,8,0.04738371325053223,1308.0697001421731
137,431,8,0.019269148401736123,1437.6107505744174
137,433,8,0.0,1792.965841404268
137,434,8,0.40930564166645805,536.53235519105
137,435,8,0.14128454372709773,1018.6378947779104
137,446,8,0.0,1813.3804034159648
137,448,8,0.5806213050016998,335.62223826077087
137,449,8,0.5579489182772376,359.3157312639302
137,451,8,0.035795221592785954,1356.585306640844
137,453,8,0.298222945067847,702.0095253840116
137,456,8,0.1290905408635601,1049.8048419793088
137,457,8,0.0,1921.6507355192552
157,160,8,0.11383651804743593,1090.8141443267436
157,179,8,0.027536864836429913,1394.8601748170108
157,191,8,0.0,1767.3010869473812
157,205,8,0.11946626295673406,1075.3923694089335
157,211,8,0.05032990240590307,1296.4379409611427
157,222,8,0.0,1716.8868251110464
157,224,8,0.0,1639.3998777752156
157,242,8,0.6368025139395226,280.0479162977547
157,249,8,0.6167661535352607,299.39452529738844
157,252,8,0.15067214310869315,995.52248815912
157,253,8,0.12727858960210414,1054.5374394223506
