zone_id,num_pr_sites,nearest_pr_distance_m,coverage_score,weighted_accessibility,zone_population,has_coverage,coverage_score_raw,coverage_score_normalized
130470301004,0,9999.0,0.0,0.0,1023.0,False,0.0,0.0
130470301005,0,9999.0,0.0,0.0,1412.0,False,0.0,0.0
130470301006,0,9999.0,0.0,0.0,1335.0,False,0.0,0.0
130470302011,0,9999.0,0.0,0.0,2108.0,False,0.0,0.0
130470302012,0,9999.0,0.0,0.0,1455.0,False,0.0,0.0
130470302013,0,9999.0,0.0,0.0,2104.0,False,0.0,0.0
130470302021,0,9999.0,0.0,0.0,2459.0,False,0.0,0.0
130470302022,1,4490.521264336298,0.0,0.0,1187.0,True,0.0,0.0
130470302023,1,4477.111088201457,0.0,0.0,650.0,True,0.0,0.0
130470302024,0,9999.0,0.0,0.0,999.0,False,0.0,0.0
130470302025,0,9999.0,0.0,0.0,874.0,False,0.0,0.0
130470303031,0,9999.0,0.0,0.0,2139.0,False,0.0,0.0
130470303032,0,9999.0,0.0,0.0,1590.0,False,0.0,0.0
130470303041,0,9999.0,0.0,0.0,633.0,False,0.0,0.0
130470303042,0,9999.0,0.0,0.0,1582.0,False,0.0,0.0
130470303043,0,9999.0,0.0,0.0,1788.0,False,0.0,0.0
130470303051,0,9999.0,0.0,0.0,1874.0,False,0.0,0.0
130470303061,0,9999.0,0.0,0.0,1645.0,False,0.0,0.0
130470303062,0,9999.0,0.0,0.0,617.0,False,0.0,0.0
130470303063,0,9999.0,0.0,0.0,3442.0,False,0.0,0.0
130470304021,0,9999.0,0.0,0.0,748.0,False,0.0,0.0
130470304022,13,3967.6052438711345,1.97986653771733,39.26097757766818,510.0,True,33.55696666370767,1.97986653771733
130470304023,11,2899.172956257862,0.0,0.0,3060.0,True,0.0,0.0
130470304024,0,9999.0,0.0,0.0,1865.0,False,0.0,0.0
130470304031,0,9999.0,0.0,0.0,2177.0,False,0.0,0.0
130470304032,0,9999.0,0.0,0.0,2320.0,False,0.0,0.0
130470304033,0,9999.0,0.0,0.0,725.0,False,0.0,0.0
130470304041,0,9999.0,0.0,0.0,576.0,False,0.0,0.0
130470304042,0,9999.0,0.0,0.0,1830.0,False,0.0,0.0
130470305011,20,2787.6942008272913,8.775384221740879,39.44092369417071,1502.0,True,148.73491226822676,8.775384221740879
130470305012,15,3318.3807305318546,5.571519442073999,39.25857831933957,1245.0,True,94.43227036880681,5.571519442073999
130470305021,19,3071.5764197770022,6.587771579863618,39.546512436046825,456.0,True,111.65683498468535,6.587771579863618
130470305022,5,4453.930463695478,0.6162314546910707,38.23701865882237,1280.0,True,10.444571888182853,0.6162314546910707
130470305023,3,4765.016523156068,0.11096979364446323,38.082572036436375,2163.0,True,1.8808387308263246,0.11096979364446323
130470306001,19,2732.1812984432486,9.138541995882722,39.39262684310566,822.0,True,154.89011166595708,9.138541995882722
130470306002,20,3152.69279435104,6.414596614263635,39.317817708481215,1041.0,True,108.72167423676578,6.414596614263635
130470306003,10,3804.883505519461,2.144738818102574,38.539995168329966,1479.0,True,36.351404324660244,2.144738818102574
130470306004,2,4145.671473941415,0.40606689472433766,40.28,1178.0,True,6.8824706059279634,0.40606689472433766
130470306005,5,2818.6401710619725,1.5201132573079137,38.971732251012064,800.0,True,25.764559847227748,1.5201132573079137
130470307011,1,4637.822233752049,0.1721450196179183,40.28,1303.0,True,2.917704084893492,0.1721450196179183
130470307012,0,9999.0,0.0,0.0,750.0,False,0.0,0.0
130470307013,0,9999.0,0.0,0.0,1435.0,False,0.0,0.0
130470307021,0,9999.0,0.0,0.0,1228.0,False,0.0,0.0
130470307022,0,9999.0,0.0,0.0,713.0,False,0.0,0.0
130470307023,0,9999.0,0.0,0.0,1445.0,False,0.0,0.0
130470307024,0,9999.0,0.0,0.0,1172.0,False,0.0,0.0
130830401041,0,9999.0,0.0,0.0,1109.0,False,0.0,0.0
130830401042,0,9999.0,0.0,0.0,982.0,False,0.0,0.0
130830403002,0,9999.0,0.0,0.0,1406.0,False,0.0,0.0
132950201011,2,2022.3862087939865,1.8155260143260477,40.33070573272357,1060.0,True,30.771541808103144,1.8155260143260477
132950201012,1,3269.613919493372,0.822461712272686,40.28,1825.0,True,13.939990264561395,0.822461712272686
132950201013,7,1983.879782831267,2.2421904209916335,39.45459318303444,935.0,True,38.003121815296446,2.2421904209916335
132950201014,1,3636.563036291551,0.6480488443476172,40.28,460.0,True,10.983848179635267,0.6480488443476172
132950201021,0,9999.0,0.0,0.0,642.0,False,0.0,0.0
132950201022,0,9999.0,0.0,0.0,1078.0,False,0.0,0.0
132950201023,1,4676.624096809605,0.15370228762348148,40.28,537.0,True,2.605116276101821,0.15370228762348148
132950202001,2,1762.542476731677,2.269889895211449,40.354080727358266,1615.0,True,38.47260312390438,2.269889895211449
132950202002,6,1659.0677726275746,3.0844766276347713,40.8238869226866,1851.0,True,52.27911952482487,3.0844766276347713
132950203011,11,1908.0766929324295,5.768148986384966,42.04788338263964,1517.0,True,97.76496524386165,5.768148986384966
132950203012,3,3081.9254981190315,1.8557923545009916,40.55870733790404,966.0,True,31.454020252573436,1.8557923545009916
132950203013,2,4600.947217103421,0.2951720500114107,40.36220640101855,1617.0,True,5.002902192443304,0.2951720500114107
132950203014,1,4603.378331999985,0.1895928236127958,40.51,886.0,True,3.213428754136122,0.1895928236127958
132950203021,0,9999.0,0.0,0.0,790.0,False,0.0,0.0
132950203022,0,9999.0,0.0,0.0,1026.0,False,0.0,0.0
132950203023,0,9999.0,0.0,0.0,830.0,False,0.0,0.0
132950203024,0,9999.0,0.0,0.0,1184.0,False,0.0,0.0
132950203025,0,9999.0,0.0,0.0,1345.0,False,0.0,0.0
132950204001,16,3954.1157898332217,2.02805682634802,43.011681457172976,792.0,True,34.373748945890675,2.02805682634802
132950204002,0,9999.0,0.0,0.0,1033.0,False,0.0,0.0
132950205031,0,9999.0,0.0,0.0,2333.0,False,0.0,0.0
132950205032,0,9999.0,0.0,0.0,429.0,False,0.0,0.0
132950205033,0,9999.0,0.0,0.0,1666.0,False,0.0,0.0
132950205041,0,9999.0,0.0,0.0,1151.0,False,0.0,0.0
132950205042,0,9999.0,0.0,0.0,2534.0,False,0.0,0.0
132950205051,0,9999.0,0.0,0.0,516.0,False,0.0,0.0
132950205061,0,9999.0,0.0,0.0,530.0,False,0.0,0.0
132950205062,0,9999.0,0.0,0.0,681.0,False,0.0,0.0
132950205063,0,9999.0,0.0,0.0,877.0,False,0.0,0.0
132950205064,0,9999.0,0.0,0.0,1326.0,False,0.0,0.0
132950205065,0,9999.0,0.0,0.0,651.0,False,0.0,0.0
132950206011,0,9999.0,0.0,0.0,2395.0,False,0.0,0.0
132950206012,0,9999.0,0.0,0.0,1893.0,False,0.0,0.0
,36,1574.773249953532,8.082651418241774,30.817645540790476,0.0,True,136.99371095438593,8.082651418241774
